seed,winner,turns,rounds,temperature,ph,current_era,consumed_climate_cards,remaining_climate_cards,board_occupancy,p1_score,p2_score,p1_efficiency,p2_efficiency,p1_dead_turns,p2_dead_turns,terminal
1459,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,15,0.8666666666666667,1.0,6,6,True
1460,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,16,0.7,1.0666666666666667,4,6,True
1461,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,14,0.631578947368421,0.9333333333333333,4,6,True
1462,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,15,0.7647058823529411,1.0,5,6,True
1463,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.7058823529411765,1.0,5,6,True
1464,2.0,33,17,32.5,7.5,3,16,14,0.1875,13,15,0.7222222222222222,1.0,11,12,True
1465,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7222222222222222,0.9333333333333333,5,6,True
1466,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,15,16,0.75,1.0666666666666667,4,6,True
1467,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,16,0.631578947368421,1.0666666666666667,4,6,True
1468,2.0,29,15,29.5,7.9,2,14,16,0.1875,13,16,0.7222222222222222,1.0666666666666667,9,10,True
1469,2.0,35,18,29.5,7.8999999999999995,2,17,13,0.20833333333333334,13,14,0.65,0.9333333333333333,11,13,True
1470,,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,14,0.7777777777777778,0.9333333333333333,5,6,True
1471,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.8125,0.9333333333333333,5,6,True
1472,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7368421052631579,0.9333333333333333,4,6,True
1473,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.75,1.0,5,6,True
1474,2.0,29,15,29.5,7.9,2,14,16,0.1875,15,16,0.8333333333333334,1.0666666666666667,9,10,True
1475,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,14,0.65,0.9333333333333333,4,6,True
1476,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,14,0.7857142857142857,0.9333333333333333,6,6,True
1477,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,13,15,0.8125,1.0,6,6,True
1478,2.0,31,16,29.5,7.8999999999999995,2,15,15,0.16666666666666666,11,14,0.7857142857142857,0.9333333333333333,11,11,True
1479,2.0,29,15,29.5,7.9,2,14,16,0.20833333333333334,14,16,0.7,1.0666666666666667,8,10,True
1480,,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,15,0.8333333333333334,1.0,5,6,True
1481,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,14,15,0.7777777777777778,1.0,5,6,True
1482,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7368421052631579,0.9333333333333333,4,6,True
1483,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,14,0.65,0.9333333333333333,4,6,True
1484,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,15,0.65,1.0,4,6,True
1485,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,12,14,0.6666666666666666,0.9333333333333333,4,6,True
1486,1.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,18,16,0.9473684210526315,1.0666666666666667,5,6,True
1487,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,11,14,0.6875,0.9333333333333333,5,6,True
1488,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,16,0.7058823529411765,1.0666666666666667,5,6,True
1489,1.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,16,15,0.8,1.0,4,6,True
1490,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1491,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,11,15,0.7333333333333333,1.0,6,6,True
1492,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,17,0.8823529411764706,1.1333333333333333,5,6,True
1493,2.0,21,11,28.0,8.200000000000001,1,10,20,0.16666666666666666,12,16,0.8,1.0666666666666667,6,6,True
1494,2.0,27,14,29.5,7.8999999999999995,2,13,17,0.1875,13,14,0.7647058823529411,0.9333333333333333,8,9,True
1495,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,13,14,0.7647058823529411,0.9333333333333333,5,6,True
1496,1.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,15,13,0.8333333333333334,0.8666666666666667,5,6,True
1497,2.0,21,11,28.0,8.200000000000001,1,10,20,0.1875,12,15,0.75,1.0,5,6,True
1498,,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,14,14,0.7,0.9333333333333333,4,6,True
1499,2.0,21,11,28.0,8.200000000000001,1,10,20,0.20833333333333334,13,14,0.65,0.9333333333333333,4,6,True
